SKU,Item ID,Product Name,Lifecycle Status,Publish Status,Status Change Reason,Product Category,Price,Currency,Buy Box Item Price,Buy Box Shipping Price,MSRP,Product Tax Code,Ship Methods,Shipping Weight,Shipping Weight Unit,Fulfillment Lag Time,Fulfillment Type,WFS Sales Restriction,WPID,GTIN,UPC,Item Page URL,Primary Image URL,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Searchable?,Competitor URL,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Repricer Strategy,Minimum Seller Allowed Price,Maximum Seller Allowed Price,Repricer Status
KATZLACOLLINEYOUTHCREAM,493535443,La Colline Moisture Boost++ - Cellular Youth Hydration Cream,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",195.0,USD,156,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,4Y2EYFJ8XN1W,7612491280804,,http://www.walmart.com/ip/La-Colline-Moisture-Boost-Cellular-Youth-Hydration-Cream-50ml-1-7oz/493535443,https://i5.walmartimages.com/asr/fabf5c09-66ea-47bc-ad63-ac89daa045d5.092eb7039e1fa318eab81d3c5c0599c3.jpeg,Prep Your Skin for the Gym,"[""Home Page"",""Health and Medicine"",""Sports Medicine & Injury Recovery Solution"",""Optimize Performance"",""Look Good, Feel Good"",""Prep Your Skin for the Gym""]",La Colline,10-15-24,12-31-49,08-22-21,10-25-24,0,,Y,https://www.amazon.com/dp/B08Y94589B?psc=1&th=1&vs=1,194.49,0.0,12-14-24,,,,
esteelaudergiftset,5161091165,"Estee Lauder 7 Pc Makeup Skincare Gift Set Include Resilience Multi-Effect Face and Neck Creme, Eye Crème, Double Wear 24H Lip Liner in 15 Blush, Futurist Aqua Brilliance™ Watery Glow Primer",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",31.0,USD,29.0,0.0,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,1HZPI25ZHY74,344465449951,344465449951,http://www.walmart.com/ip/Estee-Lauder-7-Pc-Makeup-Skincare-Gift-Set-Include-Resilience-Multi-Effect-Face-Neck-Creme-Eye-Cr-me-Double-Wear-24H-Lip-Liner-15-Blush-Futurist-Aqua/5161091165,https://i5.walmartimages.com/asr/4a4395d8-61a9-4492-9db6-095e30391a2e.6d4541bd08364c4890a324a4187f8101.jpeg,Makeup Sets,"[""Home Page"",""Beauty"",""Makeup"",""Makeup Sets"",""Makeup Sets""]",Estee Lauder,05-11-24,12-31-49,11-14-23,12-15-24,1,1.0,Y,https://www.amazon.com/dp/B0CLTLX49W?psc=1&th=1&vs=1,38.99,0.0,09-23-24,,,,
747930100911,572721312,La Mer The Moisturizing Soft Lotion 0.1 Ounce,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",12.0,USD,11.68,0.0,52.00,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,319WHO721Z6C,747930101307,747930101307,http://www.walmart.com/ip/La-Mer-The-Moisturizing-Soft-Lotion-0-1-Ounce/572721312,https://i5.walmartimages.com/asr/25e69ff2-46a0-454f-b3d6-10eedf61ece8.ff20452ea89dbc2e29ce1df89b993cc4.jpeg,Premium Body Lotions,"[""Home Page"",""Premium Beauty"",""Premium Bath & Body"",""Premium Body Lotions""]",La Mer,08-30-24,12-31-49,05-29-19,12-18-24,0,,Y,https://www.amazon.com/Mer-Moisturizing-Soft-Lotion-0-1oz/dp/B07R6YH8GB?psc=1,9.99,0.0,12-16-24,,,,
KATZINCELLDERMMICRO100CREAM,5538192298,gadi place Incellderm radiansome 100 microfluidizer cream 1.69oz (50ml) | korean skin care | Moisturizing | Soothing | Facial moisturizer,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",90.0,USD,90,0.0,,2048134,NETWORK_GEO,0.9,"""LB""",,Seller Fulfilled,,7A7EZICG33T5,6151524189161,,http://www.walmart.com/ip/gadi-place-Incellderm-radiansome-100-microfluidizer-cream-1-69oz-50ml-korean-skin-care-Moisturizing-Soothing-Facial-moisturizer/5538192298,https://i5.walmartimages.com/asr/99e0e49a-7c2a-45a5-bf94-e38ce7960072.ba1b4e896285c2ef6481b71638b72650.jpeg,Prep Your Skin for the Gym,"[""Home Page"",""Health and Medicine"",""Sports Medicine & Injury Recovery Solution"",""Optimize Performance"",""Look Good, Feel Good"",""Prep Your Skin for the Gym""]",gadi place,10-19-24,12-31-49,04-29-24,12-15-24,0,,Y,https://www.amazon.com/dp/B0CKGQ4ZMY?psc=1&th=1&vs=1,59.99,0.0,09-22-24,,,,
20714125356,704962107,"Clinique Quickliner for Eyes, Black/Brown 0.01 oz",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",19.5,USD,18.99,0.0,20.26,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,5B43VR261OKI,20714125356,20714125356,http://www.walmart.com/ip/Clinique-Quickliner-for-Eyes-Black-Brown-0-01-oz/704962107,https://i5.walmartimages.com/asr/d2fb3dcf-bd37-4c9e-bff8-a1d0d996b431.9c459c27d60438b8b81cb276a9ce3d14.jpeg,Premium Eye Makeup,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Eye Makeup""]",Clinique,08-22-24,12-31-49,06-04-17,11-12-24,0,,Y,https://www.amazon.com/dp/B0007D3BIS?psc=1&th=1&vs=1,27.0,0.0,12-16-24,,,,
20714898144,818258240,Moisture Surge 72-Hour Auto-Replenishing Hydrator by Clinique for Women - 1.7 oz Moisturizer,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",35.0,USD,39.99,0.0,45.52,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,40JFB9S5TY7D,20714898144,20714898144,http://www.walmart.com/ip/Moisture-Surge-72-Hour-Auto-Replenishing-Hydrator-by-Clinique-for-Women-1-7-oz-Moisturizer/818258240,https://i5.walmartimages.com/asr/bce3c051-687a-4320-b8b5-bd3f89e4d63a_1.dacce1182b96da065de4d2fcf70b5009.jpeg,Premium Face Moisturizers,"[""Home Page"",""Premium Beauty"",""Premium Skincare"",""Premium Face Moisturizers""]",Clinique,04-09-24,12-31-49,07-07-18,12-15-24,68,4.9,Y,https://www.ebay.com/itm/256412854734,28.99,0.0,08-09-24,,,,
651986009275,5559648251,Too Faced Chocolate Soleil Natural Chocolate Cocoa-Infused Healthy Glow Bronzer - Caramel Cocoa (Golden Tan Bronze) - 0.31 oz / 9 g,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",20.05,USD,19.99,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,3LCBTVY125XT,358406530295,358406530295,http://www.walmart.com/ip/Too-Faced-Chocolate-Soleil-Natural-Chocolate-Cocoa-Infused-Healthy-Glow-Bronzer-Caramel-Cocoa-Golden-Tan-Bronze-0-31-oz-9-g/5559648251,https://i5.walmartimages.com/asr/54df6af9-f37b-417e-922e-67b1dcfa100b.6a85003c33a3ae196971d3b8ddd83356.jpeg,All Makeup,"[""Home Page"",""Beauty"",""Makeup"",""All Makeup""]",Too Faced,06-06-24,12-31-49,02-05-24,12-18-24,0,,Y,https://www.ebay.com/itm/334784858745,16.99,0.0,09-09-24,Competitive price (by Success Hub),16.99,20.05,Price Adjusted
651986907441,113929519,Too Faced Mr. Chiseled Contouring Brush  / New,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",13.0,USD,12.0,,30,2038710,NETWORK_GEO,0.8,"""LB""",,Seller Fulfilled,,10EZW8KUQHUC,651986907441,651986907441,http://www.walmart.com/ip/Too-Faced-Mr-Chiseled-Contouring-Brush/113929519,https://i5.walmartimages.com/asr/c962bae4-5f88-4d1e-b1f6-33eb61f95001.865ee90175440cf623bfee3050d2ff33.jpeg,Makeup Tools and Accessories,"[""Home Page"",""Beauty"",""Makeup"",""Makeup Tools and Accessories""]",Too Faced,08-28-24,12-31-49,08-19-21,12-11-24,0,0.0,Y,https://www.amazon.com/dp/B082QP29G6?psc=1&th=1&vs=1,9.99,0.0,05-17-24,,,,
792850662087,9753417731,"Burt's Bees Merry Berry Holiday Gift Set, Lip Balm, Squeeze Tinted Balm and Hand Cream, 1 Gift Set",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",14.99,USD,11.99,,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,0WQ1YNBV2PJ4,792850662087,792850662087,http://www.walmart.com/ip/Burt-s-Bees-Merry-Berry-Lip-Balm-Squeezy-Tinted-Balm-and-Hand-Cream-Gift-Set-Natural-Origin-Lip-Care-and-Skin-Care-0-15-oz-0-43-oz-1-oz/9753417731,https://i5.walmartimages.com/asr/55501c7c-378d-4cd2-b6e0-c9f2606ceb04.1d29e770411fcd5c788cafb5f083e46b.jpeg,Burt's Bees Skin Care,"[""Home Page"",""Beauty"",""Beauty by Top Brands"",""Burt's Bees"",""Burt's Bees Skin Care""]",Burt's Bees,02-10-24,12-31-49,08-15-24,12-18-24,10,4.5,Y,https://www.amazon.com/dp/B0D2FTD6T2?psc=1&th=1&vs=1,18.98,0.0,12-16-24,,,,
20714104726,110307004,Clinique 6.7 oz Skin Supplies for Men 2.5 Scruffing Lotion - Normal Skin,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",17.95,USD,17.99,0.0,19.33,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,2KDYH6I6HJNK,20714104726,20714104726,http://www.walmart.com/ip/Clinique-Skin-Supplies-for-Men-Exfoliating-Tonic-200ml-6-7oz/110307004,https://i5.walmartimages.com/asr/cedef4d0-a5fa-49c3-8299-393da0786004_1.335c41df7d49f2a76bfd7a597c27e19e.jpeg,Premium Face Moisturizers,"[""Home Page"",""Premium Beauty"",""Premium Skincare"",""Premium Face Moisturizers""]",Clinique,07-31-24,12-31-49,07-10-16,12-18-24,2,3.0,Y,https://www.target.com/p/product/-/A-82551279,22.0,0.0,12-14-24,Competitive price (by Success Hub),17.95,25.14,Min. Allowed Seller Price Reached
651986702015,173126681,Too Faced Born This Way Undetectable Foundation Swan 1 oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",21.85,USD,23.0,0.0,29.99,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,6EDB75MD082X,651986702015,651986702015,http://www.walmart.com/ip/Too-Faced-Born-This-Way-Undetectable-Foundation-Swan-1-oz/173126681,https://i5.walmartimages.com/asr/da979515-2a57-4b57-bdea-598f0d60ac6a.b6e811cfd62d15865a8f615b4ca155e1.jpeg,Premium Foundation,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Foundation""]",Too Faced,08-26-24,12-31-49,09-30-19,11-29-24,0,0.0,Y,https://www.amazon.com/dp/B0745TJ163?psc=1&th=1&vs=1,47.0,0.0,10-12-24,Competitive price (by Success Hub),17.99,29.67,Current Offer At Or Below Target
27131978343,130536392,Estee Lauder Double Wear Stay-in-Place Makeup 5N2 Amber Honey 1 oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",31.0,USD,37.5,0.0,42.00,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,4S2K4B1FL06D,27131978343,27131978343,http://www.walmart.com/ip/Estee-Lauder-Double-Wear-Stay-in-Place-Makeup-5N2-Amber-Honey-1-oz/130536392,https://i5.walmartimages.com/asr/be00729e-1ac4-47c3-953f-e4dc56733f36_2.017d063a26f693a5dbbed671197f6f56.jpeg,Premium Foundation,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Foundation""]",Estee Lauder,09-24-24,12-31-49,08-19-16,12-18-24,0,,Y,https://www.amazon.com/dp/B01C5K4KL2?psc=1&th=1&vs=1,44.2,0.0,12-16-24,,,,
2071279924012,13740966903,Incellderm Riman Radiansome 100 Ritual Experience Kit,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",100.0,USD,100.0,0.0,,2048134,NETWORK_GEO,1.8,"""LB""",,Seller Fulfilled,,2QZEY1Q1GKK3,2071279924012,,http://www.walmart.com/ip/Incellderm-Riman-Radiansome-100-Ritual-Experience-Kit/13740966903,https://i5.walmartimages.com/asr/fe0d1dba-2fbf-4257-8dfa-49f8c806e7c3.272506bbf1ad9f5ae73409f04fd36daa.png,Skin Care Sets,"[""Home Page"",""Beauty"",""Skin Care"",""Skin Care Sets""]",INCELLDERM,01-11-24,12-31-49,01-11-24,01-11-24,0,,Y,,,,,,,,
651986009640,5246876093,"Too Faced Moon Crush Out of This World Highlighter, Shooting Star",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",24.99,USD,29.5,0.0,36,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,5IZNDMWKHRNO,723649517653,723649517653,http://www.walmart.com/ip/Too-Faced-Moon-Crush-Out-of-This-World-Highlighter-Shooting-Star/5246876093,https://i5.walmartimages.com/asr/2986ac83-4437-411c-9332-5480d3d9171f.78385577d71e7c4cd8c30950941c86e5.jpeg,All Makeup,"[""Home Page"",""Beauty"",""Makeup"",""All Makeup""]",Too Faced,06-06-24,12-31-49,12-30-23,10-23-24,0,,Y,https://www.ebay.com/itm/166600899152,22.49,0.0,09-09-24,Competitive price (by Success Hub),24.99,36.25,Current Offer At Or Below Target
716170086590,152663064,Bobbi Brown Creamy Concealer Kit,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",36.9,USD,36.9,0.0,46.34,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,32SURL6688KK,716170086590,716170086590,http://www.walmart.com/ip/Creamy-Concealer-Kit-Natural-Tan-by-Bobbi-Brown-for-Women-0-11-oz-Concealer/152663064,https://i5.walmartimages.com/asr/8ae5de54-5a09-40da-bbcd-b844fcaa0dfd.8276e2dee9b88728c350a582e1c93079.jpeg,Premium Concealer,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Concealer""]",Bobbi Brown,10-29-24,12-31-49,08-10-16,12-18-24,333,3.9,Y,https://www.amazon.com/dp/B004XJAVKI?psc=1&th=1&vs=1,29.9,0.0,12-16-24,,,,
887167618336,5722769886,Estee Lauder Pure Color Envy Matte Lipstick 559 Demand 0.12 oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",27.95,USD,29.75,0.0,,2048134,NETWORK_GEO,0.2,"""LB""",,Seller Fulfilled,,4BHCCDU74Y9I,887167618336,887167618336,http://www.walmart.com/ip/Estee-Lauder-Pure-Color-Envy-Matte-Lipstick-559-Demand-0-12-oz/5722769886,https://i5.walmartimages.com/asr/f6143c54-80bf-44ad-a5f6-f6164649c536.2a3be76f9a84c85c47658651529ac7c6.jpeg,Estee Lauder Lipstick,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Estee Lauder"",""Estee Lauder Lipstick""]",Estee Lauder,09-27-24,12-31-49,04-30-24,06-11-24,0,,Y,,,,,,,,
CHANEL,14737314210,CC CREAM CORRECTION COMPLETE SUPER ACTIVE,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",98.0,USD,98.0,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,1SI4YAXU0WKO,3145891405163,,http://www.walmart.com/ip/CC-CREAM-CORRECTION-COMPLETE-SUPER-ACTIVE/14737314210,https://i5.walmartimages.com/asr/9346d71d-1b94-462b-b1fb-befb361d2de2.d6069bf1ac9035078e13fa04f7dd77b8.jpeg,CC Cream,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""BB and CC Creams"",""CC Cream""]",CHANEL,12-16-24,12-31-49,12-16-24,12-16-24,0,,Y,,,,,,,,
792850658295,3743218106,"Burt's Bees Mistletoe Kiss Gift Set, Vanilla Lip Balm, Tinted Lip Balm and Lip Shimmer, 3 Tubes",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",13.0,USD,11.99,,,2049930,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,7C74JZEEZUUB,792850658295,792850658295,http://www.walmart.com/ip/Burt-s-Bees-Lip-Balm-Tinted-Lip-Balm-and-Lip-Shimmer-Gift-Sets-Mistletoe-Kiss-Vanilla-Bean-Red-Dahlia-Fig-3-Pack/3743218106,https://i5.walmartimages.com/asr/85795489-6819-43cd-bc4b-e26dd569b6d3.779e4ba8922746bf2e8d30a4f425aa0c.jpeg,Lip Balm & Conditioner,"[""Home Page"",""Beauty"",""Skin Care"",""Lip Care"",""Lip Balm & Conditioner""]",Burt's Bees,09-25-24,12-31-49,10-07-23,12-18-24,12,4.8,Y,https://www.amazon.com/dp/B0BWCMWVBN?psc=1&th=1&vs=1,11.99,0.0,12-16-24,,,,
887167488779,1373907587,"Este Lauder Micro Essence Treatment Lotion with Bio-Ferment - Travel Size at Nordstrom, Size 3.4 Oz",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",15.99,USD,15.99,0.0,59.0,2048134,NETWORK_GEO,0.8,"""LB""",,Seller Fulfilled,,18513L50SBUL,887167488779,887167488779,http://www.walmart.com/ip/Este-Lauder-Micro-Essence-Treatment-Lotion-with-Bio-Ferment-Travel-Size-at-Nordstrom-Size-3-4-Oz/1373907587,https://i5.walmartimages.com/asr/ae6c7e2c-0dd0-48c8-b7d7-3ce7dd689a18.4f8e68f3392d0452aeba315b4621538a.jpeg,Prep Your Skin for the Gym,"[""Home Page"",""Health and Medicine"",""Sports Medicine & Injury Recovery Solution"",""Optimize Performance"",""Look Good, Feel Good"",""Prep Your Skin for the Gym""]",Estee Lauder,08-26-24,12-31-49,06-07-22,11-26-24,0,,Y,https://www.amazon.com/dp/B0BB44W3QP?psc=1&th=1&vs=1,76.0,0.0,12-15-24,,,,
20714854423,990240793,Clinique Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",29.0,USD,23.2,0.0,39,2048134,NETWORK_GEO,0.25,"""LB""",,Seller Fulfilled,,2LY87P3ZPPLB,20714854423,20714854423,http://www.walmart.com/ip/CLINIQUE-by-Clinique-Even-Better-Glow-Light-Reflecting-Makeup-SPF-15-WN-04-Bone-30ml-1oz/990240793,https://i5.walmartimages.com/asr/e4aa6e77-b2aa-44fb-a223-f9038fb27adc.a5b8dfb9827f54d287efb67b9d0cf628.jpeg,Premium Foundation,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Foundation""]",Clinique,10-10-24,12-31-49,08-07-18,06-12-24,0,,Y,https://www.ebay.com/itm/355888644347,24.99,0.0,08-09-24,,,,
850002889581,1398000010,"DeeplyRooted Shampoo - Luxurious Sulfate Free Exfoliating Shampoo - Strengthens Thin, Brittle, & Aging Hair",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",28.0,USD,28,0.0,35,2048134,NETWORK_GEO,0.4,"""LB""",,Seller Fulfilled,,3DLRI3T8XRYO,850002889581,850002889581,http://www.walmart.com/ip/DeeplyRooted-Shampoo-Luxurious-Sulfate-Free-Exfoliating-Shampoo-Strengthens-Thin-Brittle-Aging-Hair/1398000010,https://i5.walmartimages.com/asr/ca6eb2a9-9883-465b-be35-2f161b42dbc8.fcc14f6dd3497ac7d3443ec0dc5ad1b0.jpeg,Sulfate Free Shampoo,"[""Home Page"",""Beauty"",""Hair Care"",""Shampoo"",""Sulfate Free Shampoo""]",Hush & Hush,05-12-24,12-31-49,10-13-22,05-12-24,0,,Y,https://www.amazon.com/dp/B09M515T6H?psc=1&th=1&vs=1,35.0,0.0,12-16-24,,,,
192333140802,5397802993,Clinique Limited Edition 10 Piece Day To Night Skin Care Set,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",65.0,USD,65.0,0.0,,2048134,NETWORK_GEO,3.0,"""LB""",,Seller Fulfilled,,44OC5Y8ZV2KH,192333140802,192333140802,http://www.walmart.com/ip/Clinique-Limited-Edition-10-Piece-Day-To-Night-Skin-Care-Set/5397802993,https://i5.walmartimages.com/asr/ba0a3430-6795-4dc4-abbf-9a78738dd39d.f20773b077c5f3ee5a31359faf2e4237.jpeg,Skin Care Sets,"[""Home Page"",""Beauty"",""Skin Care"",""Skin Care Sets""]",Clinique,08-26-24,12-31-49,04-02-24,11-27-24,0,,Y,https://www.ebay.com/itm/186307460964,75.0,0.0,08-09-24,,,,
651986200733,1180327391,Too Faced Shadow Insurance 24 Hour Wear - 6 mL / 0.20 Fl Oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",20.9,USD,17.99,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,0X2ZV0X6795W,343825550467,343825550467,http://www.walmart.com/ip/Too-Faced-Shadow-Insurance-24-Hour-Wear-6-mL-0-20-Fl-Oz/1180327391,https://i5.walmartimages.com/asr/b163f338-c5ec-4429-b429-9828e777345b.04730b30ce949d092fc71d5c34859b3a.jpeg,All Makeup,"[""Home Page"",""Beauty"",""Makeup"",""All Makeup""]",Shomzy4Store&nbsp;,06-06-24,12-31-49,10-30-22,12-15-24,1,5.0,Y,https://www.amazon.com/dp/B0B9HQ9ZDS?psc=1&th=1&vs=1,28.0,0.0,12-16-24,,,,
18084037188,1407772895,"Aveda Color Control Shampoo, Plant-Powered Protection For Color-Treated Hair, 33.8 oz",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",46.96,USD,53.0,0.0,124,2048134,NETWORK_GEO,2.0,"""LB""",,Seller Fulfilled,,3C8P1ERLIX1H,18084037188,18084037188,http://www.walmart.com/ip/Aveda-Color-Control-Shampoo-Plant-Powered-Protection-For-Color-Treated-Hair-33-8-oz/1407772895,https://i5.walmartimages.com/asr/e57258dd-2dd1-461c-b883-3990d309fba4.2cc3c7618d7c7720eb1fff4646c7f357.jpeg,Aveda,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Aveda""]",Aveda,08-30-24,12-31-49,07-22-22,12-17-24,2,5.0,Y,https://www.amazon.com/dp/B0B52LPY82?psc=1&th=1&vs=1,82.23,0.0,07-12-24,,,,
71733263772,2279904123,Origins Best Of Origins Mini Best-Sellers Trio  / New With Box,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",23.97,USD,23.97,0.0,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,2D0NC23FL8IA,717334263772,717334263772,http://www.walmart.com/ip/Origins-Best-Of-Origins-Mini-Best-Sellers-Trio-New-With-Box/2279904123,https://i5.walmartimages.com/asr/2b375a28-3312-47e4-914c-197109f56e36.82fa59e42dc23ef70e4a6f7baa5882d3.jpeg,Skin Care Sets,"[""Home Page"",""Beauty"",""Skin Care"",""Skin Care Sets""]",Origins,09-16-24,12-31-49,01-06-23,12-15-24,0,,Y,https://www.amazon.com/Origins-Best-Mini-Sellers-Trio/dp/B0BRQRYDGG,29.19,0.0,07-12-24,,,,
KATZLACOLLINEWASHOFFCREAM,578404066,La Colline Active Cleansing Cellular Wash-off Cleansing Cream,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",75.0,USD,60,0.0,85.00,2048134,NETWORK_GEO,0.2,"""LB""",,Seller Fulfilled,,47ITG1NYKR2T,7612491180104,,http://www.walmart.com/ip/La-Colline-Active-Cleansing-Cellular-Wash-Off-Cleansing-Cream-125ml-4oz/578404066,https://i5.walmartimages.com/asr/3d1ad414-b47b-4154-93a7-66b2dfa435ed.83d28c1ef05e34b7f77ce435cc6d9ba0.jpeg,UNNAV,"[""UNNAV""]",La Colline,10-15-24,12-31-49,08-22-21,10-25-24,0,,Y,https://www.amazon.com/dp/B08Y944LBC?psc=1&th=1&vs=1,55.87,0.0,12-14-24,,,,
626704210912,6290857187,"Cellex-C Enhancer G.L.A. Eye Balm,1 Fl Oz C2",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",105.0,USD,105.0,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,12MXQB3S8WU5,1027042109125,,http://www.walmart.com/ip/Cellex-C-Enhancer-G-L-A-Eye-Balm-1-Fl-Oz-C2/6290857187,https://i5.walmartimages.com/asr/1d489364-07d5-491f-bb23-4bc5c4937763.0c39d2ffcd6fa00de9e139822a38e827.jpeg,Premium Treatments,"[""Home Page"",""Premium Beauty"",""Premium Professional Skin Care"",""Premium Treatments""]",Cellex-C,06-06-24,12-31-49,05-06-24,11-16-24,0,,Y,https://www.amazon.com/dp/B000HX2KS0?psc=1&th=1&vs=1,71.04,0.0,12-15-24,,,,
A22,5048540911,Too Faced Born This Way Matte Longwear Liquid Foundation Brulee,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",31.5,USD,25.1,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,3QAQJZY9VRMF,651986706464,651986706464,http://www.walmart.com/ip/Too-Faced-Born-This-Way-Matte-Longwear-Liquid-Foundation-Brulee/5048540911,https://i5.walmartimages.com/asr/b7acf2be-820c-434c-8893-4862923faa39.196381460222fe5dc22fe2057f0dc7c2.jpeg,Liquid Foundation,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Foundation"",""Liquid Foundation""]",Too Faced,08-08-24,12-31-49,09-21-23,11-25-24,0,,Y,https://www.amazon.com/dp/B0C6V97B7C?psc=1&th=1&vs=1,35.5,0.0,05-17-24,,,,
PCCE-13,337124929,Estee Lauder Ladies Double Wear Radiant Concealer 0.34 oz 3n Medium (Neutral) Makeup 887167461130,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",22.0,USD,17.9,,30.00,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,74GA4USDSDTX,887167461130,887167461130,http://www.walmart.com/ip/Estee-Lauder-Ladies-Double-Wear-Radiant-Concealer-0-34-oz-3n-Medium-Neutral-Makeup-887167461130/337124929,https://i5.walmartimages.com/asr/9fc83a2e-3221-4140-b58a-cd35e98cc6f4.ceb4e5baa927f64db72a63db4801c7ed.jpeg,Cream Concealer,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Concealer"",""Cream Concealer""]",Estee Lauder,08-08-24,12-31-49,03-24-21,12-16-24,0,,Y,https://www.amazon.com/dp/B07VT6H8ZM?psc=1&th=1&vs=1,28.5,0.0,09-23-24,,,,
192333055250,2158976282,Clinique Even Better All-over Concealer + Eraser - WN 56 Cashew,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",18.9,USD,16.9,,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,1RZC7OEGDQC8,192333055250,192333055250,http://www.walmart.com/ip/Even-Better-All-over-Concealer-Eraser/2158976282,https://i5.walmartimages.com/asr/57eaa48b-a384-4cd8-8c55-ac6072ff3759.7b35bcc656b760d7814a98c9cad08097.jpeg,Clinique Makeup,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Clinique"",""Clinique Makeup""]",Clinique,09-09-24,12-31-49,03-14-23,06-12-24,0,,Y,https://www.amazon.com/dp/B0CCPHMZQV?psc=1&th=1&vs=1,32.0,0.0,12-16-24,,,,
